TxId,RxId,PanelId,TxX,TxY,TxZ,RxX,RxY,RxZ,PanelX,PanelY,PanelZ,IncidentAngleDeg,ReflectionAngleDeg,ReflectionErrorDeg,SteeringAngleDeg,SpecularStatus,DistanceTxToPanel_m,DistancePanelToRx_m,TotalDistance_m
1,2,1,2.000,2.080,2.600,2.600,2.080,2.600,5.000,14.875,4.500,15.51,13.45,2.06,28.92,Steering,13.279,13.156,26.435
1,3,1,2.000,2.080,2.600,3.200,2.080,2.600,5.000,14.875,4.500,15.51,11.56,3.95,26.86,Steering,13.279,13.060,26.339
1,4,1,2.000,2.080,2.600,3.800,2.080,2.600,5.000,14.875,4.500,15.51,9.96,5.55,24.87,Steering,13.279,12.991,26.269
1,5,1,2.000,2.080,2.600,4.400,2.080,2.600,5.000,14.875,4.500,15.51,8.85,6.66,22.98,Steering,13.279,12.949,26.228
1,6,1,2.000,2.080,2.600,5.000,2.080,2.600,5.000,14.875,4.500,15.51,8.45,7.06,21.23,Steering,13.279,12.935,26.214
1,7,1,2.000,2.080,2.600,5.600,2.080,2.600,5.000,14.875,4.500,15.51,8.85,6.66,19.68,Steering,13.279,12.949,26.228
1,8,1,2.000,2.080,2.600,6.200,2.080,2.600,5.000,14.875,4.500,15.51,9.96,5.55,18.38,Steering,13.279,12.991,26.269
1,9,1,2.000,2.080,2.600,6.800,2.080,2.600,5.000,14.875,4.500,15.51,11.56,3.95,17.38,Steering,13.279,13.060,26.339
1,10,1,2.000,2.080,2.600,7.400,2.080,2.600,5.000,14.875,4.500,15.51,13.45,2.06,16.73,Steering,13.279,13.156,26.435
1,11,1,2.000,2.080,2.600,8.000,2.080,2.600,5.000,14.875,4.500,15.51,15.51,0.00,16.45,Steering,13.279,13.279,26.557
1,12,1,2.000,2.080,2.600,8.600,2.080,2.600,5.000,14.875,4.500,15.51,17.65,2.14,16.55,Steering,13.279,13.427,26.706
1,13,8,2.000,2.080,2.600,9.200,2.080,2.600,6.000,14.875,4.500,19.09,16.22,2.87,16.60,Steering,13.540,13.325,26.865
1,14,8,2.000,2.080,2.600,9.800,2.080,2.600,6.000,14.875,4.500,19.09,18.37,0.72,16.19,Steering,13.540,13.482,27.022
1,15,8,2.000,2.080,2.600,10.400,2.080,2.600,6.000,14.875,4.500,19.09,20.53,1.44,16.14,Steering,13.540,13.663,27.203
1,16,8,2.000,2.080,2.600,11.000,2.080,2.600,6.000,14.875,4.500,19.09,22.69,3.60,16.43,Steering,13.540,13.868,27.408
1,17,15,2.000,2.080,2.600,11.600,2.080,2.600,7.000,14.875,4.500,22.69,21.25,1.43,15.91,Steering,13.868,13.729,27.597
1,18,15,2.000,2.080,2.600,12.200,2.080,2.600,7.000,14.875,4.500,22.69,23.40,0.71,15.73,Steering,13.868,13.941,27.809
1,19,15,2.000,2.080,2.600,12.800,2.080,2.600,7.000,14.875,4.500,22.69,25.50,2.81,15.87,Steering,13.868,14.176,28.044
1,20,22,2.000,2.080,2.600,13.400,2.080,2.600,8.000,14.875,4.500,26.19,24.10,2.09,15.61,Steering,14.259,14.017,28.276
1,21,1,2.000,2.080,2.600,2.000,2.080,5.000,5.000,14.875,4.500,15.51,13.37,2.14,26.96,Steering,13.279,13.152,26.430
1,22,1,2.000,2.080,2.600,2.600,2.080,5.000,5.000,14.875,4.500,15.51,10.85,4.66,24.46,Steering,13.279,13.028,26.306
1,23,1,2.000,2.080,2.600,3.200,2.080,5.000,5.000,14.875,4.500,15.51,8.31,7.20,21.94,Steering,13.279,12.931,26.209
1,24,1,2.000,2.080,2.600,3.800,2.080,5.000,5.000,14.875,4.500,15.51,5.80,9.71,19.42,Steering,13.279,12.861,26.140
1,25,1,2.000,2.080,2.600,4.400,2.080,5.000,5.000,14.875,4.500,15.51,3.49,12.02,16.90,Steering,13.279,12.819,26.097
1,26,1,2.000,2.080,2.600,5.000,2.080,5.000,5.000,14.875,4.500,15.51,2.24,13.27,14.44,Steering,13.279,12.805,26.083
1,27,1,2.000,2.080,2.600,5.600,2.080,5.000,5.000,14.875,4.500,15.51,3.49,12.02,12.06,Steering,13.279,12.819,26.097
1,28,1,2.000,2.080,2.600,6.200,2.080,5.000,5.000,14.875,4.500,15.51,5.80,9.71,9.84,Steering,13.279,12.861,26.140
1,29,1,2.000,2.080,2.600,6.800,2.080,5.000,5.000,14.875,4.500,15.51,8.31,7.20,7.92,Steering,13.279,12.931,26.209
1,30,1,2.000,2.080,2.600,7.400,2.080,5.000,5.000,14.875,4.500,15.51,10.85,4.66,6.55,Steering,13.279,13.028,26.306
1,31,1,2.000,2.080,2.600,8.000,2.080,5.000,5.000,14.875,4.500,15.51,13.37,2.14,6.05,Steering,13.279,13.152,26.430
1,32,1,2.000,2.080,2.600,8.600,2.080,5.000,5.000,14.875,4.500,15.51,15.86,0.35,6.57,Steering,13.279,13.301,26.580
1,33,8,2.000,2.080,2.600,9.200,2.080,5.000,6.000,14.875,4.500,19.09,14.21,4.89,6.76,Steering,13.540,13.199,26.738
1,34,8,2.000,2.080,2.600,9.800,2.080,5.000,6.000,14.875,4.500,19.09,16.68,2.41,5.98,Steering,13.540,13.357,26.896
1,35,8,2.000,2.080,2.600,10.400,2.080,5.000,6.000,14.875,4.500,19.09,19.09,0.00,6.16,Steering,13.540,13.540,27.079
1,36,15,2.000,2.080,2.600,11.000,2.080,5.000,7.000,14.875,4.500,22.69,17.49,5.20,6.98,Steering,13.868,13.415,27.283
1,37,15,2.000,2.080,2.600,11.600,2.080,5.000,7.000,14.875,4.500,22.69,19.88,2.81,5.98,Steering,13.868,13.606,27.474
1,38,15,2.000,2.080,2.600,12.200,2.080,5.000,7.000,14.875,4.500,22.69,22.21,0.48,5.85,Steering,13.868,13.820,27.688
1,39,15,2.000,2.080,2.600,12.800,2.080,5.000,7.000,14.875,4.500,22.69,24.46,1.78,6.57,Steering,13.868,14.057,27.925
1,40,22,2.000,2.080,2.600,13.400,2.080,5.000,8.000,14.875,4.500,26.19,22.97,3.22,6.02,Steering,14.259,13.897,28.156
1,41,1,2.000,2.080,2.600,2.000,2.080,7.400,5.000,14.875,4.500,15.51,18.06,2.55,26.29,Steering,13.279,13.458,26.737
1,42,2,2.000,2.080,2.600,2.600,2.080,7.400,5.000,14.875,5.500,18.06,13.45,4.61,23.78,Steering,13.458,13.156,26.614
1,43,2,2.000,2.080,2.600,3.200,2.080,7.400,5.000,14.875,5.500,18.06,11.56,6.50,21.24,Steering,13.458,13.060,26.518
1,44,2,2.000,2.080,2.600,3.800,2.080,7.400,5.000,14.875,5.500,18.06,9.96,8.10,18.68,Steering,13.458,12.991,26.449
1,45,2,2.000,2.080,2.600,4.400,2.080,7.400,5.000,14.875,5.500,18.06,8.85,9.21,16.12,Steering,13.458,12.949,26.407
1,46,2,2.000,2.080,2.600,5.000,2.080,7.400,5.000,14.875,5.500,18.06,8.45,9.62,13.57,Steering,13.458,12.935,26.393
1,47,2,2.000,2.080,2.600,5.600,2.080,7.400,5.000,14.875,5.500,18.06,8.85,9.21,11.08,Steering,13.458,12.949,26.407
1,48,2,2.000,2.080,2.600,6.200,2.080,7.400,5.000,14.875,5.500,18.06,9.96,8.10,8.70,Steering,13.458,12.991,26.449
1,49,2,2.000,2.080,2.600,6.800,2.080,7.400,5.000,14.875,5.500,18.06,11.56,6.50,6.53,Steering,13.458,13.060,26.518
1,50,2,2.000,2.080,2.600,7.400,2.080,7.400,5.000,14.875,5.500,18.06,13.45,4.61,4.85,Specular,13.458,13.156,26.614
1,51,1,2.000,2.080,2.600,8.000,2.080,7.400,5.000,14.875,4.500,15.51,18.06,2.55,4.22,Specular,13.279,13.458,26.737
1,52,1,2.000,2.080,2.600,8.600,2.080,7.400,5.000,14.875,4.500,15.51,19.86,4.35,4.77,Specular,13.279,13.604,26.883
1,53,9,2.000,2.080,2.600,9.200,2.080,7.400,6.000,14.875,5.500,21.11,16.22,4.90,5.17,Steering,13.716,13.325,27.041
1,54,9,2.000,2.080,2.600,9.800,2.080,7.400,6.000,14.875,5.500,21.11,18.37,2.74,4.18,Specular,13.716,13.482,27.198
1,55,8,2.000,2.080,2.600,10.400,2.080,7.400,6.000,14.875,4.500,19.09,22.38,3.29,4.33,Specular,13.540,13.838,27.377
1,56,8,2.000,2.080,2.600,11.000,2.080,7.400,6.000,14.875,4.500,19.09,24.31,5.22,5.50,Steering,13.540,14.040,27.580
1,57,16,2.000,2.080,2.600,11.600,2.080,7.400,7.000,14.875,5.500,24.31,21.25,3.06,4.26,Specular,14.040,13.729,27.769
1,58,15,2.000,2.080,2.600,12.200,2.080,7.400,7.000,14.875,4.500,22.69,24.95,2.27,4.06,Specular,13.868,14.112,27.981
1,59,15,2.000,2.080,2.600,12.800,2.080,7.400,7.000,14.875,4.500,22.69,26.88,4.19,4.83,Specular,13.868,14.344,28.212
1,60,23,2.000,2.080,2.600,13.400,2.080,7.400,8.000,14.875,5.500,27.51,24.10,3.41,4.40,Specular,14.426,14.017,28.444
1,61,3,2.000,2.080,2.600,2.000,2.080,9.800,5.000,14.875,6.500,21.03,19.22,1.82,25.55,Steering,13.708,13.550,27.258
1,62,3,2.000,2.080,2.600,2.600,2.080,9.800,5.000,14.875,6.500,21.03,17.69,3.35,23.07,Steering,13.708,13.430,27.138
1,63,3,2.000,2.080,2.600,3.200,2.080,9.800,5.000,14.875,6.500,21.03,16.37,4.66,20.55,Steering,13.708,13.336,27.044
1,64,3,2.000,2.080,2.600,3.800,2.080,9.800,5.000,14.875,6.500,21.03,15.35,5.69,18.00,Steering,13.708,13.268,26.977
1,65,3,2.000,2.080,2.600,4.400,2.080,9.800,5.000,14.875,6.500,21.03,14.69,6.35,15.44,Steering,13.708,13.227,26.936
1,66,3,2.000,2.080,2.600,5.000,2.080,9.800,5.000,14.875,6.500,21.03,14.46,6.57,12.88,Steering,13.708,13.214,26.922
1,67,3,2.000,2.080,2.600,5.600,2.080,9.800,5.000,14.875,6.500,21.03,14.69,6.35,10.34,Steering,13.708,13.227,26.936
1,68,3,2.000,2.080,2.600,6.200,2.080,9.800,5.000,14.875,6.500,21.03,15.35,5.69,7.85,Steering,13.708,13.268,26.977
1,69,3,2.000,2.080,2.600,6.800,2.080,9.800,5.000,14.875,6.500,21.03,16.37,4.66,5.46,Steering,13.708,13.336,27.044
1,70,3,2.000,2.080,2.600,7.400,2.080,9.800,5.000,14.875,6.500,21.03,17.69,3.35,3.38,Specular,13.708,13.430,27.138
1,71,3,2.000,2.080,2.600,8.000,2.080,9.800,5.000,14.875,6.500,21.03,19.22,1.82,2.43,Specular,13.708,13.550,27.258
1,72,3,2.000,2.080,2.600,8.600,2.080,9.800,5.000,14.875,6.500,21.03,20.89,0.14,3.55,Specular,13.708,13.695,27.404
1,73,10,2.000,2.080,2.600,9.200,2.080,9.800,6.000,14.875,6.500,23.59,19.76,3.83,3.87,Specular,13.961,13.596,27.557
1,74,10,2.000,2.080,2.600,9.800,2.080,9.800,6.000,14.875,6.500,23.59,21.47,2.12,2.46,Specular,13.961,13.749,27.711
1,75,10,2.000,2.080,2.600,10.400,2.080,9.800,6.000,14.875,6.500,23.59,23.26,0.33,2.96,Specular,13.961,13.927,27.888
1,76,17,2.000,2.080,2.600,11.000,2.080,9.800,7.000,14.875,6.500,26.36,22.06,4.30,4.35,Specular,14.280,13.806,28.086
1,77,17,2.000,2.080,2.600,11.600,2.080,9.800,7.000,14.875,6.500,26.36,23.87,2.50,2.68,Specular,14.280,13.992,28.272
1,78,17,2.000,2.080,2.600,12.200,2.080,9.800,7.000,14.875,6.500,26.36,25.70,0.66,2.52,Specular,14.280,14.200,28.480
1,79,17,2.000,2.080,2.600,12.800,2.080,9.800,7.000,14.875,6.500,26.36,27.54,1.18,3.95,Specular,14.280,14.431,28.711
1,80,24,2.000,2.080,2.600,13.400,2.080,9.800,8.000,14.875,6.500,29.22,26.32,2.90,2.99,Specular,14.660,14.275,28.935
1,81,4,2.000,2.080,2.600,2.000,2.080,12.200,5.000,14.875,7.500,24.18,23.55,0.64,24.78,Steering,14.026,13.957,27.983
1,82,4,2.000,2.080,2.600,2.600,2.080,12.200,5.000,14.875,7.500,24.18,22.41,1.77,22.35,Steering,14.026,13.841,27.866
1,83,4,2.000,2.080,2.600,3.200,2.080,12.200,5.000,14.875,7.500,24.18,21.47,2.71,19.89,Steering,14.026,13.749,27.775
1,84,4,2.000,2.080,2.600,3.800,2.080,12.200,5.000,14.875,7.500,24.18,20.76,3.42,17.40,Steering,14.026,13.684,27.709
1,85,4,2.000,2.080,2.600,4.400,2.080,12.200,5.000,14.875,7.500,24.18,20.32,3.86,14.89,Steering,14.026,13.644,27.670
1,86,4,2.000,2.080,2.600,5.000,2.080,12.200,5.000,14.875,7.500,24.18,20.17,4.01,12.38,Steering,14.026,13.631,27.657
1,87,4,2.000,2.080,2.600,5.600,2.080,12.200,5.000,14.875,7.500,24.18,20.32,3.86,9.86,Steering,14.026,13.644,27.670
1,88,4,2.000,2.080,2.600,6.200,2.080,12.200,5.000,14.875,7.500,24.18,20.76,3.42,7.36,Steering,14.026,13.684,27.709
1,89,4,2.000,2.080,2.600,6.800,2.080,12.200,5.000,14.875,7.500,24.18,21.47,2.71,4.89,Specular,14.026,13.749,27.775
1,90,4,2.000,2.080,2.600,7.400,2.080,12.200,5.000,14.875,7.500,24.18,22.41,1.77,2.49,Specular,14.026,13.841,27.866
1,91,4,2.000,2.080,2.600,8.000,2.080,12.200,5.000,14.875,7.500,24.18,23.55,0.64,0.77,Specular,14.026,13.957,27.983
1,92,4,2.000,2.080,2.600,8.600,2.080,12.200,5.000,14.875,7.500,24.18,24.83,0.65,2.56,Specular,14.026,14.098,28.124
1,93,11,2.000,2.080,2.600,9.200,2.080,12.200,6.000,14.875,7.500,26.31,23.96,2.35,3.16,Specular,14.273,14.002,28.275
1,94,11,2.000,2.080,2.600,9.800,2.080,12.200,6.000,14.875,7.500,26.31,25.28,1.02,1.03,Specular,14.273,14.151,28.424
1,95,11,2.000,2.080,2.600,10.400,2.080,12.200,6.000,14.875,7.500,26.31,26.71,0.40,1.78,Specular,14.273,14.323,28.597
1,96,18,2.000,2.080,2.600,11.000,2.080,12.200,7.000,14.875,7.500,28.69,25.75,2.93,3.77,Specular,14.585,14.206,28.791
1,97,18,2.000,2.080,2.600,11.600,2.080,12.200,7.000,14.875,7.500,28.69,27.20,1.48,1.58,Specular,14.585,14.386,28.971
1,98,18,2.000,2.080,2.600,12.200,2.080,12.200,7.000,14.875,7.500,28.69,28.71,0.03,1.11,Specular,14.585,14.589,29.174
1,99,18,2.000,2.080,2.600,12.800,2.080,12.200,7.000,14.875,7.500,28.69,30.26,1.58,3.09,Specular,14.585,14.814,29.399
1,100,25,2.000,2.080,2.600,13.400,2.080,12.200,8.000,14.875,7.500,31.19,29.23,1.97,2.16,Specular,14.957,14.662,29.619
2,1,1,2.600,2.080,2.600,2.000,2.080,2.600,5.000,14.875,4.500,13.45,15.51,2.06,28.92,Steering,13.156,13.279,26.435
2,3,1,2.600,2.080,2.600,3.200,2.080,2.600,5.000,14.875,4.500,13.45,11.56,1.89,24.95,Steering,13.156,13.060,26.216
2,4,1,2.600,2.080,2.600,3.800,2.080,2.600,5.000,14.875,4.500,13.45,9.96,3.49,23.09,Steering,13.156,12.991,26.147
2,5,1,2.600,2.080,2.600,4.400,2.080,2.600,5.000,14.875,4.500,13.45,8.85,4.60,21.36,Steering,13.156,12.949,26.105
2,6,1,2.600,2.080,2.600,5.000,2.080,2.600,5.000,14.875,4.500,13.45,8.45,5.01,19.81,Steering,13.156,12.935,26.091
2,7,1,2.600,2.080,2.600,5.600,2.080,2.600,5.000,14.875,4.500,13.45,8.85,4.60,18.52,Steering,13.156,12.949,26.105
2,8,1,2.600,2.080,2.600,6.200,2.080,2.600,5.000,14.875,4.500,13.45,9.96,3.49,17.52,Steering,13.156,12.991,26.147
2,9,1,2.600,2.080,2.600,6.800,2.080,2.600,5.000,14.875,4.500,13.45,11.56,1.89,16.87,Steering,13.156,13.060,26.216
2,10,1,2.600,2.080,2.600,7.400,2.080,2.600,5.000,14.875,4.500,13.45,13.45,0.00,16.61,Steering,13.156,13.156,26.312
2,11,1,2.600,2.080,2.600,8.000,2.080,2.600,5.000,14.875,4.500,13.45,15.51,2.06,16.73,Steering,13.156,13.279,26.435
2,12,8,2.600,2.080,2.600,8.600,2.080,2.600,6.000,14.875,4.500,16.93,14.13,2.80,16.79,Steering,13.375,13.194,26.569
2,13,8,2.600,2.080,2.600,9.200,2.080,2.600,6.000,14.875,4.500,16.93,16.22,0.71,16.39,Steering,13.375,13.325,26.700
2,14,8,2.600,2.080,2.600,9.800,2.080,2.600,6.000,14.875,4.500,16.93,18.37,1.44,16.35,Steering,13.375,13.482,26.857
2,15,15,2.600,2.080,2.600,10.400,2.080,2.600,7.000,14.875,4.500,20.53,16.93,3.60,16.67,Steering,13.663,13.375,27.038
2,16,15,2.600,2.080,2.600,11.000,2.080,2.600,7.000,14.875,4.500,20.53,19.09,1.44,16.14,Steering,13.663,13.540,27.203
2,17,15,2.600,2.080,2.600,11.600,2.080,2.600,7.000,14.875,4.500,20.53,21.25,0.72,15.97,Steering,13.663,13.729,27.392
2,18,15,2.600,2.080,2.600,12.200,2.080,2.600,7.000,14.875,4.500,20.53,23.40,2.86,16.13,Steering,13.663,13.941,27.605
2,19,22,2.600,2.080,2.600,12.800,2.080,2.600,8.000,14.875,4.500,24.10,21.97,2.13,15.87,Steering,14.017,13.797,27.814
2,20,22,2.600,2.080,2.600,13.400,2.080,2.600,8.000,14.875,4.500,24.10,24.10,0.00,15.58,Steering,14.017,14.017,28.034
2,21,1,2.600,2.080,2.600,2.000,2.080,5.000,5.000,14.875,4.500,13.45,13.37,0.08,24.49,Steering,13.156,13.152,26.308
2,22,1,2.600,2.080,2.600,2.600,2.080,5.000,5.000,14.875,4.500,13.45,10.85,2.61,22.01,Steering,13.156,13.028,26.184
2,23,1,2.600,2.080,2.600,3.200,2.080,5.000,5.000,14.875,4.500,13.45,8.31,5.15,19.52,Steering,13.156,12.931,26.087
2,24,1,2.600,2.080,2.600,3.800,2.080,5.000,5.000,14.875,4.500,13.45,5.80,7.65,17.03,Steering,13.156,12.861,26.017
2,25,1,2.600,2.080,2.600,4.400,2.080,5.000,5.000,14.875,4.500,13.45,3.49,9.96,14.57,Steering,13.156,12.819,25.975
2,26,1,2.600,2.080,2.600,5.000,2.080,5.000,5.000,14.875,4.500,13.45,2.24,11.22,12.19,Steering,13.156,12.805,25.961
2,27,1,2.600,2.080,2.600,5.600,2.080,5.000,5.000,14.875,4.500,13.45,3.49,9.96,9.96,Steering,13.156,12.819,25.975
2,28,1,2.600,2.080,2.600,6.200,2.080,5.000,5.000,14.875,4.500,13.45,5.80,7.65,8.02,Steering,13.156,12.861,26.017
2,29,1,2.600,2.080,2.600,6.800,2.080,5.000,5.000,14.875,4.500,13.45,8.31,5.15,6.62,Steering,13.156,12.931,26.087
2,30,1,2.600,2.080,2.600,7.400,2.080,5.000,5.000,14.875,4.500,13.45,10.85,2.61,6.10,Steering,13.156,13.028,26.184
2,31,1,2.600,2.080,2.600,8.000,2.080,5.000,5.000,14.875,4.500,13.45,13.37,0.08,6.64,Steering,13.156,13.152,26.308
2,32,8,2.600,2.080,2.600,8.600,2.080,5.000,6.000,14.875,4.500,16.93,11.69,5.24,6.86,Steering,13.375,13.066,26.441
2,33,8,2.600,2.080,2.600,9.200,2.080,5.000,6.000,14.875,4.500,16.93,14.21,2.73,6.05,Steering,13.375,13.199,26.573
2,34,8,2.600,2.080,2.600,9.800,2.080,5.000,6.000,14.875,4.500,16.93,16.68,0.25,6.24,Steering,13.375,13.357,26.731
2,35,15,2.600,2.080,2.600,10.400,2.080,5.000,7.000,14.875,4.500,20.53,15.03,5.50,7.12,Steering,13.663,13.248,26.912
2,36,15,2.600,2.080,2.600,11.000,2.080,5.000,7.000,14.875,4.500,20.53,17.49,3.05,6.07,Steering,13.663,13.415,27.078
2,37,15,2.600,2.080,2.600,11.600,2.080,5.000,7.000,14.875,4.500,20.53,19.88,0.65,5.94,Steering,13.663,13.606,27.269
2,38,15,2.600,2.080,2.600,12.200,2.080,5.000,7.000,14.875,4.500,20.53,22.21,1.67,6.69,Steering,13.663,13.820,27.484
2,39,22,2.600,2.080,2.600,12.800,2.080,5.000,8.000,14.875,4.500,24.10,20.67,3.44,6.15,Steering,14.017,13.675,27.692
2,40,22,2.600,2.080,2.600,13.400,2.080,5.000,8.000,14.875,4.500,24.10,22.97,1.13,5.73,Steering,14.017,13.897,27.914
2,41,1,2.600,2.080,2.600,2.000,2.080,7.400,5.000,14.875,4.500,13.45,18.06,4.61,23.78,Steering,13.156,13.458,26.614
2,42,1,2.600,2.080,2.600,2.600,2.080,7.400,5.000,14.875,4.500,13.45,16.39,2.94,21.32,Steering,13.156,13.337,26.493
2,43,2,2.600,2.080,2.600,3.200,2.080,7.400,5.000,14.875,5.500,16.39,11.56,4.83,18.79,Steering,13.337,13.060,26.397
2,44,2,2.600,2.080,2.600,3.800,2.080,7.400,5.000,14.875,5.500,16.39,9.96,6.43,16.25,Steering,13.337,12.991,26.328
2,45,2,2.600,2.080,2.600,4.400,2.080,7.400,5.000,14.875,5.500,16.39,8.85,7.54,13.72,Steering,13.337,12.949,26.286
2,46,2,2.600,2.080,2.600,5.000,2.080,7.400,5.000,14.875,5.500,16.39,8.45,7.95,11.22,Steering,13.337,12.935,26.273
2,47,2,2.600,2.080,2.600,5.600,2.080,7.400,5.000,14.875,5.500,16.39,8.85,7.54,8.83,Steering,13.337,12.949,26.286
2,48,2,2.600,2.080,2.600,6.200,2.080,7.400,5.000,14.875,5.500,16.39,9.96,6.43,6.63,Steering,13.337,12.991,26.328
2,49,2,2.600,2.080,2.600,6.800,2.080,7.400,5.000,14.875,5.500,16.39,11.56,4.83,4.92,Specular,13.337,13.060,26.397
2,50,1,2.600,2.080,2.600,7.400,2.080,7.400,5.000,14.875,4.500,13.45,16.39,2.94,4.25,Specular,13.156,13.337,26.493
2,51,1,2.600,2.080,2.600,8.000,2.080,7.400,5.000,14.875,4.500,13.45,18.06,4.61,4.85,Specular,13.156,13.458,26.614
2,52,9,2.600,2.080,2.600,8.600,2.080,7.400,6.000,14.875,5.500,19.25,14.13,5.13,5.27,Steering,13.553,13.194,26.747
2,53,9,2.600,2.080,2.600,9.200,2.080,7.400,6.000,14.875,5.500,19.25,16.22,3.03,4.24,Specular,13.553,13.325,26.878
2,54,8,2.600,2.080,2.600,9.800,2.080,7.400,6.000,14.875,4.500,16.93,20.49,3.55,4.41,Specular,13.375,13.659,27.033
2,55,16,2.600,2.080,2.600,10.400,2.080,7.400,7.000,14.875,5.500,22.38,16.93,5.45,5.63,Steering,13.838,13.375,27.212
2,56,16,2.600,2.080,2.600,11.000,2.080,7.400,7.000,14.875,5.500,22.38,19.09,3.29,4.33,Specular,13.838,13.540,27.377
2,57,15,2.600,2.080,2.600,11.600,2.080,7.400,7.000,14.875,4.500,20.53,23.03,2.49,4.12,Specular,13.663,13.903,27.566
2,58,15,2.600,2.080,2.600,12.200,2.080,7.400,7.000,14.875,4.500,20.53,24.95,4.42,4.95,Specular,13.663,14.112,27.776
2,59,23,2.600,2.080,2.600,12.800,2.080,7.400,8.000,14.875,5.500,25.60,21.97,3.62,4.50,Specular,14.187,13.797,27.985
2,60,22,2.600,2.080,2.600,13.400,2.080,7.400,8.000,14.875,4.500,24.10,25.60,1.49,4.00,Specular,14.017,14.187,28.205
2,61,3,2.600,2.080,2.600,2.000,2.080,9.800,5.000,14.875,6.500,19.69,19.22,0.48,23.10,Steering,13.590,13.550,27.140
2,62,3,2.600,2.080,2.600,2.600,2.080,9.800,5.000,14.875,6.500,19.69,17.69,2.00,20.62,Steering,13.590,13.430,27.020
2,63,3,2.600,2.080,2.600,3.200,2.080,9.800,5.000,14.875,6.500,19.69,16.37,3.32,18.10,Steering,13.590,13.336,26.926
2,64,3,2.600,2.080,2.600,3.800,2.080,9.800,5.000,14.875,6.500,19.69,15.35,4.35,15.56,Steering,13.590,13.268,26.858
2,65,3,2.600,2.080,2.600,4.400,2.080,9.800,5.000,14.875,6.500,19.69,14.69,5.00,13.01,Steering,13.590,13.227,26.817
2,66,3,2.600,2.080,2.600,5.000,2.080,9.800,5.000,14.875,6.500,19.69,14.46,5.23,10.47,Steering,13.590,13.214,26.803
2,67,3,2.600,2.080,2.600,5.600,2.080,9.800,5.000,14.875,6.500,19.69,14.69,5.00,7.97,Steering,13.590,13.227,26.817
2,68,3,2.600,2.080,2.600,6.200,2.080,9.800,5.000,14.875,6.500,19.69,15.35,4.35,5.56,Steering,13.590,13.268,26.858
2,69,3,2.600,2.080,2.600,6.800,2.080,9.800,5.000,14.875,6.500,19.69,16.37,3.32,3.45,Specular,13.590,13.336,26.926
2,70,3,2.600,2.080,2.600,7.400,2.080,9.800,5.000,14.875,6.500,19.69,17.69,2.00,2.45,Specular,13.590,13.430,27.020
2,71,3,2.600,2.080,2.600,8.000,2.080,9.800,5.000,14.875,6.500,19.69,19.22,0.48,3.58,Specular,13.590,13.550,27.140
2,72,10,2.600,2.080,2.600,8.600,2.080,9.800,6.000,14.875,6.500,22.02,18.18,3.84,3.96,Specular,13.802,13.467,27.269
2,73,10,2.600,2.080,2.600,9.200,2.080,9.800,6.000,14.875,6.500,22.02,19.76,2.26,2.50,Specular,13.802,13.596,27.397
2,74,10,2.600,2.080,2.600,9.800,2.080,9.800,6.000,14.875,6.500,22.02,21.47,0.55,2.99,Specular,13.802,13.749,27.551
2,75,17,2.600,2.080,2.600,10.400,2.080,9.800,7.000,14.875,6.500,24.68,20.32,4.36,4.47,Specular,14.081,13.644,27.725
2,76,17,2.600,2.080,2.600,11.000,2.080,9.800,7.000,14.875,6.500,24.68,22.06,2.62,2.74,Specular,14.081,13.806,27.887
2,77,17,2.600,2.080,2.600,11.600,2.080,9.800,7.000,14.875,6.500,24.68,23.87,0.81,2.56,Specular,14.081,13.992,28.073
2,78,17,2.600,2.080,2.600,12.200,2.080,9.800,7.000,14.875,6.500,24.68,25.70,1.02,4.02,Specular,14.081,14.200,28.281
2,79,24,2.600,2.080,2.600,12.800,2.080,9.800,8.000,14.875,6.500,27.50,24.48,3.02,3.08,Specular,14.425,14.059,28.484
2,80,24,2.600,2.080,2.600,13.400,2.080,9.800,8.000,14.875,6.500,27.50,26.32,1.18,2.32,Specular,14.425,14.275,28.700
2,81,4,2.600,2.080,2.600,2.000,2.080,12.200,5.000,14.875,7.500,23.09,23.55,0.45,22.36,Steering,13.910,13.957,27.867
2,82,4,2.600,2.080,2.600,2.600,2.080,12.200,5.000,14.875,7.500,23.09,22.41,0.68,19.94,Steering,13.910,13.841,27.750
2,83,4,2.600,2.080,2.600,3.200,2.080,12.200,5.000,14.875,7.500,23.09,21.47,1.62,17.48,Steering,13.910,13.749,27.659
2,84,4,2.600,2.080,2.600,3.800,2.080,12.200,5.000,14.875,7.500,23.09,20.76,2.33,14.99,Steering,13.910,13.684,27.593
2,85,4,2.600,2.080,2.600,4.400,2.080,12.200,5.000,14.875,7.500,23.09,20.32,2.77,12.48,Steering,13.910,13.644,27.554
2,86,4,2.600,2.080,2.600,5.000,2.080,12.200,5.000,14.875,7.500,23.09,20.17,2.93,9.97,Steering,13.910,13.631,27.541
2,87,4,2.600,2.080,2.600,5.600,2.080,12.200,5.000,14.875,7.500,23.09,20.32,2.77,7.46,Steering,13.910,13.644,27.554
2,88,4,2.600,2.080,2.600,6.200,2.080,12.200,5.000,14.875,7.500,23.09,20.76,2.33,4.97,Specular,13.910,13.684,27.593
2,89,4,2.600,2.080,2.600,6.800,2.080,12.200,5.000,14.875,7.500,23.09,21.47,1.62,2.53,Specular,13.910,13.749,27.659
